title;label
War on Drugs Heading in Wrong Direction?;1
It Begins: Crowds Mass In Major Cities: DC, LA, NYC, Philly, Portland, More… | Will It Escalate? | “95% Chance Of Widespread Violence”;1
Hillary Fan SLEEPS At Rally! Snoozy Smurf Steals Show! (ABC News) Coconut Creek FLA;1
Neighbors Smell Smoke At Muslim Home, What They See In Window Is Horrific;1
Ben Carson Throws Support Behind Donald Trump;0
The Middle East Crises Trump Inherits Could Still Suck Him in;1
Clinton and Trump: How they view ISIS, Putin, and US generals;0
John Kirby and the US State Department Blatantly Support Terrorists - Henry Kamens;1
Paul Ryan’s big speaker hangup is reportedly his family. For a male lawmaker, that’s unusual.;0
McCarthy withdraws from speaker race, vote postponed;0
Joe Giambrone on Hollywood’s Shameless & Underhanded Assault on Political Truth;1
The immigration swamp;0
Blame government, not markets for monopoly;1
'America is already strong': Obama continues Democrats' optimism;0
Why the DNC's mysteriously hacked oppo file on Trump is a big yawn;0
Hillary Clinton: ‘No role whatsoever for American soldiers on the ground’ in Iraq;0
Donald Trump: The key to his success (Opinion);0
For First Time, Trump Shrinks In Spotlight Fiorina Steals Show;0
Carrot Top To Give Nobel Awards At Drive Thru Window;1
Scott Walker's stealth 2016 strategy;0
Gauis Publius: TPP Has Picked Up a Powerful Enemy — Black Lives Matter;1
Training French soldiers to supervise Daesh;1
Let’s Make 2016 the Last Endless American Election;0
November 8 Is (Finally) Here: An Abridged Election Day Resource Guide;1
Going Back to the Future in 2016?;0
A bad night for front-runners and a good night for governors;0
How public funding of elections makes politics even more polarized;0
Gaming Obamacare;0
The Anatomy of Crisis and the Decline of US Empire;1
Uncovered audio: Hillary was ‘adamantly against illegal immigrants’;0
Obama says world should address ‘grievances’ that terrorists exploit;0
7 Ways To Prepare For An Economic Crisis;1
Press must share the blame: The shallow, ratings-obsessed media is as responsible for Trump as the GOP;0
14 Days to Do 14 Things, If Hillary’s Indicted-Extreme Violence Expected;1
Daesh abducts 1000s near Mosul to use them as human shields: UN;1
Oregon Standoff Leaders Acquitted For Malheur Wildlife Refuge Takeover;1
Muslims Start Chanting Allah On Plane, Flight Attendant Quickly Shuts Them Up;1
Netanyahu: Iran A Threat to Israel, the World;0
Unprecedented Surge In Election Fraud Incidents From Around The Country;1
Re: DOJ AG Loretta Lynch Advised FBI Director to Keep New Emails from Congress;1
A report said Trump's donations to vets might be shady. His response was predictable.;0
How the confidence deficit is impacting the 2016 election;0
Anonymous hacker Deric Lostutter faces 16 years in prison, while Steubenville rapists walk free;1
McCain Pledges to Help Pentagon Fix Scandal Over Excessive Military Bonuses;1
Romney's timely Trump trolling;0
Like a “Concentration Camp” Police Mark DAPL Protesters with Numbers and Lock Them in Dog Kennels;1
You Can't Be Intersectional While at the Same Time Being Elitist and Exclusionary;1
A sharpened debate: Is it ethical to not vote this year for president?;0
The World Is About To Witness A Breathtaking Once In A Century Event;1
Forbidden History. Secret Egyptology Exposed!;1
THE AMERICAN PUBLIC CAN NO LONGER DEAL WITH THE LIMITLESS CORRUPTION OF THEIR GOVERNMENT;1
CAN'T TRUST OBAMA! Look At Sick Thing He Just Did To STAB Trump In The Back... * LIBERTY WRITERS NEWS;1
Ryan so far proves he can 'make the sausage,' but he'll likely be serving a much different House party in 2016;0
Attorney general nominee offers careful backing of Obama policies;0
The end of white Christian America is nigh: Why the country’s youth are abandoning religious conservatism;0
Can nuclear war break out on the Korean Peninsula?;1
Strong jobs number holds risks for Clinton;0
Sanders warns Clinton against moderate as VP;0
Hacking Accusations Against Russia Are Sign of Washington's Desperation;1
Architect Of Paris Attacks Was Killed In Raid, French Authorities Say;0
Dr. MacDonald & Dr. Duke Expose the Vicious War on Trump by the Jewish Establishment!;1
Why conservatives refuse to believe Obama is Christian;0
Why Donald Trump is beating Fox News -- and GOP rivals;0
Election 2016 and the Weaponization of the American Public;1
Obama seeks to calm fears over terrorism ahead of holiday season;0
COMICAL: Larry the Cable Guy slams ‘indefensible’ hypocrisy from Donna Brazile;1
Hillary Clinton in lead a day before Election Day;1
Democratic debate: Fact-checking the candidates;0
Teenage Boy KNOCKS OUT His Classmate For Assaulting Their Female Teacher In The FACE- And It’s EPIC!;1
Carson takes lead from Trump in new national poll;0
Hillary isn't winning over many pundits, even on the left;0
Meteor, space junk, rocket? Mysterious flash hits Siberia;1
5 takeaways from the Republican debate;0
‘Why is it the first time I’m hearing about this?’ asks office wanker;1
BREAKING: New Law Stops Hillary In Her Tracks, She Is Now Officially Ineligible To Run;1
Lawmakers caught in battle between House ethics cops;0
New O'Keefe Video: Clinton Campaign, DNC Coordinated With Organizations To Incite Violence At Trump Events;0
We do not like trampolining, say hedgehogs;1
President Putin Asks US To Stop Provoking Russia;1
Yes, There Is a Clinton Double Standard;0
Libertarian VP Candidate Gives Up, Will Focus on Preventing Trump Presidency;0
“I’ve Always Been An Admirer Of Donald Trump” – Taoiseach;1
Now waiting for the results | Opinion - Conservative;1
BrotherJohnF Silver Update: Fake Election;1
When They Asked Her What She Thinks of Hillary Clinton, They Never Expected Her to Say THIS!;1
'The only other option': Bernie Sanders backers turn to Green party's Jill Stein;0
Trump, Clinton Head Into SC with Fierce Competition on Their Heels;0
Which Non-OPEC Producers Can Be Expected To Cut?;1
Trump Team Begins Making List Of Executive Orders To ‘Erase Obama’s Presidency’ On Day One;1
Why Trump is a shocking GOP choice;0
What The Trump Skeptics Got Wrong;1
Donald Trump: ‘We have to take back the heart of our country’;0
Jeb Bush fights lonely battle defending Common Core;0
Donald Trump can’t resist blaming Bill Clinton when his own sexism comes up;0
Hillary Clinton Jumps the Shark with ‘Trump’s Secret Russian Server’ Conspiracy Theory;1
Will Clinton’s experience be a liability?;0
Obama outlines plan to keep 5,500 troops in Afghanistan;0
Biden backers to naysayers: Not so fast;0
Clinton Enjoys Post-DNC Bounce - But Will it Last?;0
Alabama Prison Officials Retaliate Against Prison Strike Leader By Cutting Water To Cell;1
Re: Texas Police Arrest Trump Voter for Wearing “Deplorable” T-Shirt;1
NGOs should condemn terrorists in Syria, not Russia fighting them – Foreign Ministry;1
Genetically Modified Crops in U.S. Fail to Deliver Expected Yields;1
The Fatal Expense Of American Imperialism;1
Comment on A Group Of Reluctant Men Hold Kittens For The First Time. Hilarity Ensures by para para dinle;1
House yanks first spending bill off the floor;0
Donald Trump Pushes Republican Party to Its Breaking Point;0
Trump, Clinton clash in dueling DC speeches;0
Hillary Clinton BETRAYED by Her Own Family: “We’re Voting for Trump!”;1
'NO CAMP! NO CAMP!': Scuffles break out at Hungary train station after police stop migrant train;0
Green Party’s Margaret Flowers Challenges US Senate Debate in Maryland as Undemocratic [1];1
How a $15 minimum wage went from ‘extreme’ to enacted;0
Will Asia trade deal hurt US workers? Six tough questions answered.;0
#BoycottComedian…ROBERT DENIRO Wanted “To Punch Trump In The Face”…Supports Anti-Trump Rioters…Now Wants Americans To Support His New Movie [VIDEO];1
Doctor Finds New Life As A Clown More Fulfilling | GomerBlog;1
City, County Leaders Ask Court To Lift Injunction On Obama Immigration Programs;0
BREAKING : Bay of Pigs Veterans Association Endorses Donald Trump – TruthFeed;1
Rigged Election: Hillary & Trump Caught Partying with Kissinger at Jesuit Gala;1
Democrats Clinton and Sanders pounce on Flint water crisis — and each other;0
Israel: 1984 Everlasting;1
No, Sanders wouldn't be a better match for Trump;0
Georgia Abandons Ukraine's Anti-Russian Obsession - Archil Sikharulidze;1
Trump Vows To "Renovate" the Bill of Rights;1
‘People in Europe are full of fear’ over refugee influx;0
CNN Breaking News: Trump Tells Supporters To Vote Multiple Times;1
The GOP would unite against Trump at its own peril;0
Hillary’s “Big Tent” is Obama’s “Grand Bargain” on Steroids;1
Kasich bows out. Did he do 'the right thing?';0
October 28: Daily Contrarian Reads;1
How Western Media Teleported a Child 'Victim' from Homs to Aleppo (PHOTOS, VIDEO);1
The Sad Truth About Melania Trump’s Plagiarism Snafu;0
Will the Comey bombshell really shake up the 2016 race?;0
Rating Obama, 50% say he's been a success;0
James Comey to be taken out, knows too much about Clintons;1
‘A noun, a verb and Donald Trump’: Rubio seeks to seize on Murphy’s flaw;1
The True Scandal of 2016 Was The Torture of Chelsea Manning     :;1
OPEC sees oil prices exploding to $200 a barrel;0
“CLINTON, INC”: WATCH HOW’S IT PAINS MSM TO REPORT CLINTON CORRUPTION;1
United States v. Texas, the biggest immigration case in a century, explained;0
I dare you to restrain yourself from laughing at Trump and Hillary in a stronger hot show;1
UFO Investigator - MAX SPIERS - Found Dead After Vomiting Black Liquid.;1
Jewish Press Releases Audio Tape Exposing Hillary Clinton Plotting to Rig Election;1
Clinton Campaign STUNNED As FBI Reportedly Reopens Probe Into Hillary Clinton Emails;1
The Middle East’s sick state;0
Physicists just found more hints of an elusive particle that’s its own antiparticle;1
SHOCK: NSA Can Recover ALL of Hillary’s Deleted Emails;1
White House Monitoring Iran Aid Ship to Yemen;0
Why Trump is still likely to fall 52 delegates short of nomination;0
Trump, Sanders trade blame over Chicago protests;0
Electronic Voting Machines Caught Switching Trump Votes To Hillary: “Trying to Steal Texas” | Survival;1
Gas prices could drop toward $1 a gallon;0
The Saber Rattling Between Saudis, Iran Just Got More Ominous;0
India's Stonehenge: 7,000-Year-Old Megalithic Site is Oldest Observatory in South Asia;1
Top US General Pleads With Troops Not To Revolt Over 2016;1
Why Director Comey jumped at the chance to reopen Hillary investigation;1
Poll: Obama popularity on the upswing;0
BLOOMBERG-BACKED PENNSYLVANIA ATTORNEY GENERAL SENTENCED TO 10-23 MONTHS IN PRISON;1
Is A Birthday Surprise Coming For Hillary Criminalton? Kim Dotcoms Mysterious Tweet.;1
Rachel Maddow made them fight: She’s the reason for the tense Hillary/Bernie fireworks;0
Past cases suggest Hillary won’t be indicted;0
U.S. Split Along Racial Lines on Backlash Against Police, Poll Finds;0
The media unload on Donald Trump;0
How To Reduce Stress;1
Popular Health Exchange In Jeopardy After Surprise Republican Win;0
The First Space Photo Of Earth - Shot From A Third Reich Rocket In 1946;1
Hillary’s No Slam Dunk in 2016;0
Russia, India will expand military cooperation with focus on Navy projects | Russia & India Report;1
Make music great again, with these 10 Trumped up album covers;1
CNN Talker Famous for Saying 'Pu***' on Air Lashes Out at Newt for Saying Megyn's 'Obsessed with Sex';1
Senate GOP leaving tea party primary battles behind;0
Meet The Man Who Started The Illuminati;1
Anti-Trump delegates now responsible for nominating him;0
Syria’s UN Envoy ‘Appalled’ By Rebel Attacks On Civilians In Aleppo;1
Collusion Between Facebook and Hillary’s Campaign Revealed in Clinton Emails;1
Pro-Obama super PAC shifts focus to possible Clinton 2016 bid;0
3 dead in Colorado Springs Planned Parenthood shooting;0
Report from the Refugee Camp in Calais, France: “the Jungle”;1
Trump refuses to say whether he'll accept election results;0
Fiorina blames environmentalists for California drought;0
AG Lynch told FBI Director Comey NOT to go public with the new Clinton email investigation;1
FBI reopens Clinton investigation as new emails found ‒ Comey;1
Congress Knew For At Least Two Years About Pentagon Efforts To Take Back Bonuses From Veterans;1
Guilty Verdict Returned In 'American Sniper' Murder Trial;0
As Marco Rubio rises, GOP rivals are reluctant to take him on directly;0
Trump Will Skip GOP Debate As Feud With Fox News Boils Over;0
The Dark Agenda Behind Globalism And Open Borders;1
Re: 22 Reasons Why Starting World War 3 In The Middle East Is A Really Bad Idea;1
Fifteen years after NATO bombings, Montenegro wants to join NATO;1
Parts Of Patriot Act Expire, Even As Senate Moves On Bill Limiting Surveillance;0
US charges 61 with India-based scam involving 15,000 victims;1
US: Kurdish Troops Will Be Involved in Invading ISIS Capital of Raqqa;1
Kasich: Voters Are ‘Starting to Pay Attention’;0
